,text,favourite_count,retweet_count,created_at
115,5 ways for Microsoft CSP sales teams to drive up their monthly revenue figures through better customer experiences:  https://t.co/A2p93BiIo7,0,0,2022-04-20 23:18:29+00:00
116,"HEAT MAP-US major Index / Stocks (2022.04.20)
https://t.co/wkb8iQCmNb #  #  #  #  #USIndex #VTI  https://t.co/OHEUY5MwbS",1,1,2022-04-20 23:15:01+00:00
117,"#GLCVY is our best company in turkey stock market at the moment.

#fast #fb #fisv #ftnt #gild #goog #googl #hon  https://t.co/YkA8uzV84d",10,5,2022-04-20 22:44:57+00:00
118,"@FinPlanKaluAja1 I have made up my mind. Going forward, bc I am playing the long game, I am only investing in #TSLA  https://t.co/6cGoFnrOiN",0,0,2022-04-20 21:41:05+00:00
119,"Some important news about #GLCVY in turkey stock market.

#fast #fb #fisv #ftnt #gild #goog #googl #hon #idxx #ilmn  https://t.co/Qv8xsvMb4z",12,3,2022-04-20 21:39:04+00:00
120,"Microsoft Corporation (MSFT) price at close, 2022-04-20, is 286.36. #msft",0,0,2022-04-20 21:35:54+00:00
121,Watching #MicrosoftSecurityInsights live with @Frank_Grimberg @rodtrent plus Edward &amp; Brodie with special guest  https://t.co/Ux7ZZ8dePk,3,1,2022-04-20 21:08:17+00:00
122,#MSFT Academic Dir Prof Kathleen DeRose discusses how MSFT can prepare students for the ever-changing finance indus  https://t.co/0jJlHZeDyi,0,0,2022-04-20 18:43:37+00:00
123,@dean_ellerby @the_cmcommunity You (#MSFT) had one job: integrate #QuickAssist in #Intune https://t.co/YS2MmyC4G0,5,0,2022-04-20 18:39:58+00:00
124,More volume #C3Ai? I know it s in you. How much does #msft consume?  I know #netflix likes #Ai. It s times for the  https://t.co/9OZxrfPFcS,0,0,2022-04-20 18:16:20+00:00
125,"hey  @satyanadella buy @netflix is your chance to compete in the streaming world against Prime, Disney Plus and Apple Plus... #msft #NFLX",0,0,2022-04-20 17:22:18+00:00
126,"Most likely direction est 65% probability. 

https://t.co/dhJQjGenGp

#msft #stocks #trading #investing https://t.co/5aWf6XAZUe",0,0,2022-04-20 17:18:25+00:00
127,"Most likely direction est 65% probability. 

https://t.co/WBguaZgrQF

#msft #stocks #trading #investing https://t.co/tSn0FdjJ5f",0,0,2022-04-20 17:15:41+00:00
128,"$MSFT #MSFT is trending on Twitter with over 2.44M impressions 

That means over 2.44M people saw a tweet with BBIG  https://t.co/u7BD50cgf2",0,0,2022-04-20 16:21:28+00:00
129,"SIPPIO Partners With Microsoft for Operator Connect Accelerator    
[ URL: https://t.co/mlrrxWvHVz ]  #Microsoft  https://t.co/0ZSNRyuz4n",0,1,2022-04-20 15:54:18+00:00
130,"Invest in business that makes money. Not all tech business losing money, Apple, #MSFT very solid #business.",0,1,2022-04-20 15:44:16+00:00
131,Ribbon Partners with Microsoft to Enable Service Providers to Automate and Accelerate Microsoft Operator Connect De  https://t.co/tYqp94wSsA,0,1,2022-04-20 15:09:12+00:00
132,"Microsoft Corp #MSFT also invested in technology development hubs in Kenya and Nigeria, pumping $100 million and hi  https://t.co/IhCYO6yINj",1,0,2022-04-20 14:28:14+00:00
133,"1st loser is last trade.
I think I must add this rule.
2 loserz 2 trades 2% gone.
-216
Tried 2 scalps long #MSFT sh  https://t.co/tPefMOUfmz",2,0,2022-04-20 13:55:33+00:00
134,"#CloudQuiz: RELOADED!

Tournament 3   is LIVE 

Registrations are open: https://t.co/QbBwoNhl8U

#KonfHub #MSFT  https://t.co/JkyRHCNNHZ",1,1,2022-04-20 09:27:49+00:00
135,Several US big tech names are sitting very close to key support levels: check #GOOG 2520$ #MSFT 280$ #NVDA 210$,0,0,2022-04-20 07:51:51+00:00
136,What s in your portfolio? #AAPL #MSFT #GOOGL https://t.co/nO2doCHPDt,0,0,2022-04-20 07:23:40+00:00
137,"Negative implication (short-term at the very least) for the top tech. firms #AAPL #MSFT #GOOG #INTC

https://t.co/RFiU28lQOw",4,1,2022-04-20 06:54:53+00:00
138,@KINGPENNYSTOCKZ Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,1,1,2022-04-20 06:18:25+00:00
