,text,favourite_count,retweet_count,created_at
117,"Snapchat? Twitter? Instagram? Facebook? WhatsApp??
Text me now for Snapchat account hack  guaranteed #snap  https://t.co/ZyJNH93mtm",0,0,2022-04-20 05:03:46+00:00
118,"Add me on Snapchat! Username: iamkaranbachani

Now you can watch my videos even on snapchat !

#snap #SnapChat  https://t.co/lN6gaknK5Q",0,0,2022-04-20 05:00:39+00:00
119,"Camera Body - Fujifilm X-T4 
@FujifilmRu @FujifilmJP_X @FujifilmX_US @fujifilmph @Fujifilm_ID @FujifilmX_DE  https://t.co/nHGl0Lhx0O",0,0,2022-04-20 04:45:28+00:00
120,"The #immigrationlaw is not #broken, it's just #illegals that are #shameless and wanna come here to #USA because of  https://t.co/lMhiEaM9Ae",0,0,2022-04-20 04:41:51+00:00
121,"add my snap, message me on snap or comment if you re interested  #snap #nsfwtwt #sellingcontent #nsfwtwt  https://t.co/Qr2abBJzBq",3,0,2022-04-20 03:40:23+00:00
122,"The #US #goverment #exchange #US #citizens for #technology. They give away #people as #food.

Why you think #US is  https://t.co/fWzblDdZ9y",0,0,2022-04-20 03:29:27+00:00
123,"Someone somewhere.
#  #halfD #snap
#  #  https://t.co/bzRzAmrAxp",19,0,2022-04-20 03:25:02+00:00
124,"Also just imagine, blue chip stocks been nose diving, #FB, #SQ #SNAP and now #Netflix. You would want to be hedge f  https://t.co/OkEwpbfilE",2,0,2022-04-20 01:49:04+00:00
125,"Oh #SNAP, your #bougie mama got wooden legs with real feet BAM that's nasty!",0,0,2022-04-20 01:47:13+00:00
126,"untitled
#korea
#snap
#photography
https://t.co/IeZwXt5GEZ https://t.co/6AEHcLcVIa",1,0,2022-04-20 01:13:39+00:00
127,"$SNA enters an Uptrend as Momentum Indicator exceeded the 0 level on April 13, 2022. View odds for this and other i  https://t.co/90bAyziMQc",0,0,2022-04-20 00:33:13+00:00
128,If anyone wants to talk on snap add me @gothicskulls27 #snapchat #snap #friends :),1,0,2022-04-19 23:54:42+00:00
