,Unnamed: 0,text,favourite_count,retweet_count,created_at
198,198,darn said crypto volatile nflx,2,0,2022-04-20 18:17:31+00:00
199,199,nflx time high elon musk birthday days daya kucch toh g,0,0,2022-04-20 18:15:29+00:00
200,200,new catch phrase reconnect cord nflx,6,0,2022-04-20 18:13:57+00:00
201,201,nflx nflx oversold worth buying,0,0,2022-04-20 18:12:36+00:00
202,202,tech bubble nflx,1,0,2022-04-20 18:11:41+00:00
203,203,amc amc nflx looks like streaming dead cut losses joking amc family investors,1,0,2022-04-20 18:07:30+00:00
204,204,nflx seeing bull div,0,0,2022-04-20 18:06:43+00:00
205,205,damn netflix stock nflx,0,0,2022-04-20 18:05:32+00:00
206,206,place order expect fill soon netflix nflx,1,0,2022-04-20 18:04:24+00:00
207,207,another reason nflx dumped,0,0,2022-04-20 18:03:25+00:00
208,208,cnbc thing talk nflx move,0,0,2022-04-20 18:03:18+00:00
209,209,people turned night nflx,0,0,2022-04-20 18:01:01+00:00
210,210,nflx nflx year,0,1,2022-04-20 17:59:32+00:00
211,211,bought nflx today,3,0,2022-04-20 17:59:14+00:00
212,212,makes want cancel wife nflx account,2,0,2022-04-20 17:58:58+00:00
213,213,wondering netflix could save money auto playing things trying look shows irritating nflx,0,0,2022-04-20 17:58:09+00:00
214,214,rdbx nflx deliver good news watch rdbx soon gonna golden yes,1,0,2022-04-20 17:57:14+00:00
215,215,still buy price amc back last jan look like kenny boy,3,0,2022-04-20 17:57:11+00:00
216,216,netflix nflx loses billion russia exit,0,0,2022-04-20 17:55:11+00:00
217,217,netflix trade day made r trade alone bad news company subscribers decreasing,0,0,2022-04-20 17:54:37+00:00
218,218,nice job tweet made something common good time earned mone,0,0,2022-04-20 17:51:48+00:00
219,219,nflx buy zone around lower tl monthly dare point also roughly fro,2,1,2022-04-20 17:50:09+00:00
220,220,nflx easiest anticipation prediction crash last years share value obviously going,2,0,2022-04-20 17:49:15+00:00
221,221,go woke go broke nflx,1,1,2022-04-20 17:48:19+00:00
222,222,nflx sub churn across regions except apac interdasting simulation winks asia,1,0,2022-04-20 17:47:06+00:00
223,223,result free signal nflx usd bittrex stop loss hit loss signal closed,0,0,2022-04-20 17:47:02+00:00
224,224,talk nose dives nflx,2,0,2022-04-20 17:45:35+00:00
225,225,hey let nflx shares fall may diehard fans streamer dgaf seen type slump befor,0,0,2022-04-20 17:39:52+00:00
226,226,netflix wave count count correct crash seeing go blue line near,0,0,2022-04-20 17:38:53+00:00
227,227,netflix major correction price nflx undergone major correction coming recent reports subscr,0,0,2022-04-20 17:38:41+00:00
228,228,nflx stock netflix stock crash party live youtube nflx netflix,1,0,2022-04-20 17:38:30+00:00
229,229,nflx buy nflx chart,0,0,2022-04-20 17:35:03+00:00
230,230,nflx major correction,107,8,2022-04-20 17:34:00+00:00
231,231,clear total cnbc bloomberg foxbusiness nflx nflx,0,0,2022-04-20 17:32:37+00:00
232,232,wow nflx position increased plunge held k shares thankfu,0,0,2022-04-20 17:30:09+00:00
233,233,million dollar holding damn lot money losing rn amc nflx,10,1,2022-04-20 17:29:08+00:00
234,234,motley fool taking big l nflx amctothemoon,28,5,2022-04-20 17:26:17+00:00
235,235,tempted watch big short nflx unsure documentary crash share price,0,0,2022-04-20 17:26:10+00:00
236,236,million nflx holding one motley fool fund alone amc banmotleyfool wen,4,1,2022-04-20 17:25:15+00:00
237,237,trade ideas news nflx makes trade great ti free trade week via,0,0,2022-04-20 17:25:12+00:00
238,238,bitcoin er tweet nflx dump shame,0,0,2022-04-20 17:25:07+00:00
239,239,minute watchers amc gme nflx fb,0,0,2022-04-20 17:22:46+00:00
240,240,hey buy chance compete streaming world prime disney plus apple plus msft nflx,0,0,2022-04-20 17:22:18+00:00
241,241,yall wanna see dead body nflx,0,0,2022-04-20 17:21:32+00:00
242,242,nflx shitcoin,1,0,2022-04-20 17:20:31+00:00
243,243,like take moment offer sincere condolences thought wise buy nflx november,0,0,2022-04-20 17:19:22+00:00
244,244,play stupid games nflx,13,1,2022-04-20 17:18:45+00:00
245,245,nflx time high,1,0,2022-04-20 17:18:43+00:00
246,246,despite market wisdom market wizard bottom fishers seem flocking nflx,0,0,2022-04-20 17:18:04+00:00
247,247,time buy nflx,3,0,2022-04-20 17:18:02+00:00
248,248,happy gt thanks netflix nflx,4,1,2022-04-20 17:16:41+00:00
249,249,let chill bros netflix bitcoin nflx popcorn staycool,3,0,2022-04-20 17:16:23+00:00
250,250,nflx time high,2317,219,2022-04-20 17:15:02+00:00
251,251,cheaper nflx ads would still improvement dstv,0,0,2022-04-20 17:14:30+00:00
252,252,years returns years customer base finally months correction etc,0,0,2022-04-20 17:13:15+00:00
253,253,really rethink strategy customer retention nflx nflx netflix amc gt netflix gme,0,0,2022-04-20 17:12:42+00:00
254,254,nflx spend lot time building roku start bottom,0,0,2022-04-20 17:12:05+00:00
255,255,nflx nasdaq right buy bwt,0,0,2022-04-20 17:11:26+00:00
256,256,netflix nflx hit per share might bite netflix nflx,0,0,2022-04-20 17:10:21+00:00
257,257,tradeideasvideos nflx makes trade great ti via,0,0,2022-04-20 17:10:09+00:00
258,258,netflix facebook last six months fang stocks starting look like dot co,0,0,2022-04-20 17:08:39+00:00
259,259,locked banger today even though picked strike amp expiration exit banger man,4,1,2022-04-20 17:05:03+00:00
260,260,people loosing shirts nflx today tough year,0,0,2022-04-20 17:04:10+00:00
261,261,go live talk nflx big ouch right go live,47,7,2022-04-20 17:00:14+00:00
262,262,obviously due nflx bad earnings report,0,0,2022-04-20 17:00:02+00:00
263,263,netflix stock slaughtered maybe lower subscription rates instead raising nflx nasdaq,0,0,2022-04-20 16:57:51+00:00
264,264,nflx nflx good buy level,0,1,2022-04-20 16:54:48+00:00
265,265,nflx institutional investors neutral nflx today hft hand selling,1,1,2022-04-20 16:53:42+00:00
266,266,way nflx moat sheer sh somewhere state k subscr,0,0,2022-04-20 16:47:12+00:00
267,267,kids would cancelled netflix get youtube premium ago nflx,0,0,2022-04-20 16:46:41+00:00
268,268,netflix adds ads platform become hulu amazon prime less media catal,0,0,2022-04-20 16:46:24+00:00
269,269,nflx knows devour limited series unlimited time streaming leader revealed yesterday tha,0,0,2022-04-20 16:44:27+00:00
270,270,know part netflix chilled nightly enough nflx,1,0,2022-04-20 16:41:21+00:00
271,271,pay growth shit happen nflx,0,0,2022-04-20 16:40:20+00:00
272,272,forget ads nflx could improve revenue becoming first streamer actually useful search discovery,0,0,2022-04-20 16:38:06+00:00
273,273,nflx adding short term calls gapping back stocks crypto nflx,0,0,2022-04-20 16:37:46+00:00
274,274,hahaha netflix subscribers stock crashes lost less,3,0,2022-04-20 16:37:01+00:00
275,275,perfectly set climactic daily right support nflx check nflx analysis,0,0,2022-04-20 16:36:20+00:00
276,276,netf beginning end nflx chart,2,0,2022-04-20 16:36:07+00:00
277,277,existing homes inventory rose one month big better get,0,0,2022-04-20 16:35:35+00:00
278,278,taken hands new tg nflx discountoffer go bro broken,0,0,2022-04-20 16:35:12+00:00
279,279,whole nflx drop seems like overreaction netflix oversight monetising free rider users ye,0,0,2022-04-20 16:34:14+00:00
